Time_Index,natgas_price_BR,natgas_LNG_price_BR,coal_price_BR,coal_price_imported,uranium_price_BR,gasoline_fossil_price_BR,diesel_fossil_price_BR,jetfuel_fossil_price_BR,aviationgasoline_price_BR,heavyfueloil_price_BR
1436,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1437,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1438,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1439,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1440,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1441,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1442,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1443,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1444,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1445,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1446,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1447,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1448,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1449,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1450,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1451,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1452,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1453,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1454,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1455,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1456,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1457,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1458,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1459,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1460,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1461,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1462,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1463,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1464,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1465,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1466,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1467,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1468,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1469,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1470,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1471,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1472,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1473,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1474,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1475,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1476,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1477,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1478,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1479,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1480,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1481,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1482,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1483,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1484,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1485,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1486,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1487,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1488,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1489,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1490,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1491,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1492,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1493,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1494,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1495,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1496,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1497,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1498,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1499,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1500,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1501,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1502,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1503,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1504,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1505,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1506,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1507,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1508,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1509,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1510,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1511,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1512,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1513,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1514,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1515,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1516,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1517,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1518,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1519,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1520,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1521,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1522,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1523,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1524,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1525,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1526,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1527,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1528,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1529,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1530,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1531,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1532,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1533,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1534,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1535,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1536,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1537,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1538,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1539,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1540,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1541,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1542,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1543,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1544,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1545,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1546,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1547,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1548,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1549,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1550,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1551,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1552,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1553,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1554,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1555,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1556,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1557,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1558,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1559,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1560,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1561,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1562,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1563,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1564,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1565,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1566,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1567,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1568,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1569,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1570,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1571,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1572,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1573,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1574,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1575,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1576,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1577,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1578,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1579,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1580,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1581,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1582,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1583,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1584,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1585,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1586,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1587,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1588,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1589,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1590,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1591,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1592,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1593,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1594,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1595,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1596,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1597,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1598,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1599,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1600,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1601,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1602,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1603,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1604,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1605,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1606,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1607,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1608,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1609,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1610,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1611,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1612,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1613,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1614,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1615,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1616,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1617,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1618,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1619,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1620,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1621,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1622,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1623,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1624,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1625,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1626,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1627,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1628,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1629,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1630,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1631,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1632,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1633,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1634,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1635,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1636,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1637,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1638,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1639,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1640,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1641,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1642,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1643,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1644,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1645,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1646,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1647,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1648,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1649,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1650,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1651,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1652,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1653,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1654,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1655,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1656,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1657,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1658,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1659,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1660,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1661,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1662,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1663,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1664,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1665,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1666,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1667,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1668,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1669,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1670,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1671,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1672,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1673,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1674,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1675,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1676,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1677,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1678,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1679,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1680,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1681,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1682,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1683,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1684,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1685,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1686,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1687,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1688,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1689,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1690,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1691,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1692,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1693,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1694,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1695,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1696,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1697,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1698,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1699,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1700,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1701,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1702,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1703,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1704,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1705,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1706,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1707,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1708,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1709,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1710,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1711,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1712,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1713,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1714,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1715,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1716,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1717,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1718,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1719,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1720,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1721,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1722,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1723,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1724,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1725,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1726,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1727,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1728,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1729,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1730,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1731,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1732,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1733,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1734,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1735,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1736,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1737,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1738,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1739,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1740,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1741,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1742,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1743,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1744,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1745,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1746,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1747,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1748,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1749,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1750,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1751,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1752,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1753,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1754,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1755,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1756,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1757,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1758,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1759,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1760,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1761,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1762,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1763,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1764,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1765,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1766,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1767,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1768,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1769,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1770,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1771,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1772,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1773,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1774,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1775,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1776,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1777,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1778,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1779,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1780,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1781,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1782,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1783,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1784,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1785,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1786,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1787,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1788,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1789,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1790,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
